,latitude,longitude,distances,bearings,altitude,gradient
108,-26.646779759461317,27.77855938835959,21600.0,337.9617284663779,1475,0.005
109,-26.64511253636854,27.77780430247398,21800.0,337.6134058341958,1478,0.015
110,-26.64344944591446,27.77703790134307,22000.0,337.79516905143583,1474,-0.02
111,-26.641784210793123,27.776277427019167,22200.0,337.85812467412006,1475,0.005
112,-26.640118275520358,27.775519032098234,22400.0,337.14095950442385,1476,0.005
113,-26.638461460292717,27.774737617763922,22600.0,338.38687505911497,1473,-0.015
114,-26.636790611110538,27.7739970396268,22800.0,335.77410238546537,1474,0.005
115,-26.635150504206095,27.77317144340323,23000.0,325.55567581576076,1472,-0.01
116,-26.633669608226963,27.772035207312857,23200.0,314.957555840139,1471,-0.005
117,-26.632400060891932,27.770612876723835,23400.0,313.1261417581912,1465,-0.03
118,-26.631170651434065,27.769144534390488,23600.0,326.77290559174065,1470,0.025
119,-26.629679902605897,27.76805213156778,23800.0,348.68792836860246,1467,-0.015
120,-26.62792753988907,27.76766,24000.0,10.537355046154403,1467,0.0
121,-26.62617162336424,27.76802537190608,24200.0,32.370036985731076,1466,-0.005
122,-26.62466258980531,27.76909538750987,24400.0,54.65181521465706,1463,-0.015
123,-26.623629595833403,27.770724456617483,24600.0,71.7981090756141,1463,0.0
124,-26.623068717044234,27.772632447579984,24800.0,64.39393527175343,1466,0.015
125,-26.622293924348877,27.774440826034134,25000.0,49.27082760606231,1466,0.0
126,-26.62112370733409,27.77596108291038,25200.0,35.65022127499657,1465,-0.005
127,-26.619667319014294,27.7771295389747,25400.0,27.449747109140276,1465,0.0
128,-26.61807213488107,27.77805639500746,25600.0,22.53040369983478,1465,0.0
129,-26.616411103208055,27.77882712639113,25800.0,21.500828432448657,1466,0.005
130,-26.614737637949673,27.779564479764666,26000.0,21.030468435675232,1465,-0.005
131,-26.613058801018813,27.780286438693008,26200.0,20.997789220003938,1463,-0.01
132,-26.611379596108073,27.781007315953683,26400.0,21.075192141161494,1462,-0.005
133,-26.60970128909055,27.781730708152654,26600.0,21.392312662292113,1462,0.0
134,-26.608026636083228,27.78246444672173,26800.0,20.962304931390634,1460,-0.01
135,-26.606347038115484,27.783184126521935,27000.0,20.966519591747044,1459,-0.005
136,-26.60466748480581,27.783903935083224,27200.0,20.966800662504852,1460,0.005
137,-26.602987931496138,27.784623743644513,27400.0,20.967081715803488,1462,0.01
138,-26.601308378186467,27.785343552205802,27600.0,21.037249153132848,1464,0.01
139,-26.599629618301726,27.786065648297765,27800.0,21.267618872965727,1467,0.015
140,-26.59795347260766,27.786795274615756,28000.0,21.141572542239032,1465,-0.01
141,-26.59627589607036,27.787520764582514,28200.0,21.141855083189967,1465,0.0
142,-26.594598319533056,27.78824625454927,28400.0,21.142137606565086,1465,0.0
143,-26.59292074299575,27.788971744516026,28600.0,21.14242011246023,1465,0.0
144,-26.591243166458447,27.789697234482784,28800.0,21.43366664331279,1466,0.005
145,-26.589569055011467,27.790432176478824,29000.0,23.419957984208224,1466,0.0
146,-26.58791858985928,27.79123162053691,29200.0,24.09231739746116,1468,0.01
147,-26.58627710974116,27.792052414455032,29400.0,26.91651843685736,1467,-0.005
148,-26.58467331762422,27.79296290742979,29600.0,28.151583293551596,1466,-0.005
149,-26.583087848563473,27.79391159145608,29800.0,29.39425420659228,1467,0.005
150,-26.581520752741046,27.794898738430838,30000.0,30.27424427440127,1467,0.0
151,-26.579967500955398,27.79591260143638,30200.0,30.035317371706412,1469,0.01
152,-26.578410383063023,27.796919263127716,30400.0,27.289030712599583,1470,0.005
153,-26.576812377624524,27.797841068530268,30600.0,25.671012871017922,1474,0.02
154,-26.57519158335268,27.798712121671656,30800.0,23.662143203535095,1478,0.02
155,-26.5735441921805,27.799519240293566,31000.0,21.35931954953071,1482,0.02
156,-26.57186914609357,27.80025167561149,31200.0,19.69496435227677,1487,0.025
157,-26.570176514557108,27.80092910194389,31400.0,18.6839754985607,1491,0.02
158,-26.568473095851395,27.80157315793446,31600.0,15.71232884809342,1492,0.005
159,-26.56674175597151,27.802117714941563,31800.0,14.14270284696812,1493,0.005
160,-26.564997793757758,27.802609017830985,32000.0,12.17707493622504,1497,0.02
161,-26.56323967357053,27.803033173799456,32200.0,9.991105445084372,1502,0.025
162,-26.561468578592354,27.80338199874634,32400.0,8.446063649535631,1487,-0.075
163,-26.55968946023942,27.80367734603352,32600.0,8.320146069880025,1488,0.005
164,-26.557909750521844,27.803968319335098,32800.0,8.320273436483319,1486,-0.01
165,-26.556130040804273,27.804259292636672,33000.0,8.320400795209196,1484,-0.01
166,-26.5543503310867,27.80455026593825,33200.0,8.320528145757464,1482,-0.01
167,-26.552570621369124,27.804841239239824,33400.0,8.320655488426382,1483,0.005
168,-26.55079091165155,27.805132212541398,33600.0,8.320782823157288,1482,-0.005
169,-26.54901120193398,27.805423185842976,33800.0,8.320910149695521,1483,0.005
170,-26.547231492216405,27.80571415914455,34000.0,8.32103746856285,1481,-0.01
171,-26.54545178249883,27.806005132446128,34200.0,8.321164779013998,1480,-0.005
172,-26.543672072781256,27.806296105747702,34400.0,8.321292081764682,1483,0.015
173,-26.54189236306368,27.80658707904928,34600.0,8.321419376351628,1487,0.02
174,-26.54011265334611,27.806878052350854,34800.0,8.321546662999879,1489,0.01
175,-26.538332943628536,27.807169025652428,35000.0,8.263045865473714,1492,0.015
176,-26.536552972870034,27.80745796255003,35200.0,8.247629291469877,1493,0.005
177,-26.534772932907742,27.807746359582545,35400.0,8.247755474810162,1498,0.025
178,-26.532992892945447,27.80803475661506,35600.0,8.247881650398142,1502,0.02
179,-26.531212852983153,27.808323153647578,35800.0,8.2480078180688,1499,-0.015
180,-26.529432813020858,27.808611550680098,36000.0,8.322978604230684,1503,0.02
181,-26.527653113837385,27.808902545956194,36200.0,8.503296344376906,1509,0.03
182,-26.525874251687288,27.80919979371589,36400.0,7.964626014940791,1513,0.02
183,-26.524092959131927,27.809478333927803,36600.0,8.41388516127057,1518,0.025
184,-26.522313702337875,27.809772466647605,36800.0,8.395024367431063,1519,0.005
185,-26.520534331233502,27.810065944794417,37000.0,8.482087502487616,1523,0.02
186,-26.518755361281862,27.810362439786356,37200.0,8.425024251874163,1525,0.01
187,-26.516976132385675,27.810656949263826,37400.0,8.160572866373457,1526,0.005
188,-26.515195702894317,27.810942274157853,37600.0,8.25063616297814,1533,0.035
189,-26.5134156783076,27.811230721638854,37800.0,8.250762272442103,1536,0.015
190,-26.511635653720884,27.811519169119858,38000.0,8.250888373763246,1537,0.005
191,-26.509855629134165,27.81180761660086,38200.0,8.251014467373011,1542,0.025
192,-26.50807560454745,27.812096064081864,38400.0,8.251140553019184,1540,-0.01
193,-26.50629557996073,27.81238451156287,38600.0,8.251266630490647,1546,0.03
194,-26.504515555374017,27.81267295904387,38800.0,8.251392700267445,1543,-0.015
195,-26.502735530787298,27.812961406524874,39000.0,8.251518761929958,1542,-0.005
196,-26.50095550620058,27.813249854005875,39200.0,8.251644815866086,1538,-0.02
197,-26.499175481613864,27.81353830148688,39400.0,8.2517708616586,1537,-0.005
198,-26.497395457027146,27.81382674896788,39600.0,8.10327867381568,1530,-0.035
199,-26.49561477396464,27.81411003564043,39800.0,8.088250687575169,1531,0.005
200,-26.493834024132816,27.814392796111935,40000.0,8.463876175507153,1531,0.0
201,-26.49205500982091,27.814688583781813,40200.0,10.45148509676119,1534,0.015
202,-26.490286852133135,27.815053004526145,40400.0,14.722828212136733,1535,0.005
203,-26.488548155280387,27.815563470260795,40600.0,18.64420732431398,1536,0.005
204,-26.486843899715115,27.816205912149275,40800.0,24.170804366380708,1536,0.0
205,-26.485203618100837,27.817028398806343,41000.0,28.24122482753512,1538,0.01
206,-26.48361930492512,27.8179791350823,41200.0,33.23276546972511,1535,-0.015
207,-26.482116225005715,27.81907939463837,41400.0,36.23026784366533,1535,0.0
208,-26.480665401083204,27.820267009861006,41600.0,36.888457950809084,1539,0.02
209,-26.479226841187916,27.821473187003978,41800.0,36.888801964226786,1545,0.03
210,-26.477788281292632,27.822679364146946,42000.0,36.889145957264645,1547,0.01
211,-26.476349721397348,27.823885541289915,42200.0,36.88948992989731,1553,0.03
212,-26.47491116150206,27.825091718432887,42400.0,36.75943107902725,1557,0.02
213,-26.473470191348177,27.82629419864393,42600.0,36.70018887411243,1560,0.015
214,-26.472028119900333,27.827494989654976,42800.0,36.700532952082995,1562,0.01
215,-26.470586048452486,27.828695780666024,43000.0,36.70087700956975,1569,0.035
216,-26.46914397700464,27.829896571677068,43200.0,36.7012210466699,1569,0.0
217,-26.467701905556794,27.831097362688116,43400.0,36.701565063286694,1575,0.03
218,-26.46625983410895,27.832298153699163,43600.0,36.70190905943258,1578,0.015
219,-26.464817762661102,27.83349894471021,43800.0,36.70225303516838,1584,0.03
220,-26.46337569121326,27.83469973572126,44000.0,36.702596990106656,1587,0.015
221,-26.46193361976541,27.835900526732303,44200.0,36.70294092504736,1589,0.01
222,-26.460491548317567,27.83710131774335,44400.0,36.70328483931223,1592,0.015
223,-26.45904947686972,27.838302108754398,44600.0,36.70362873310745,1596,0.02
224,-26.457607405421875,27.839502899765446,44800.0,36.703972606239574,1600,0.02
225,-26.456165333974027,27.84070369077649,45000.0,36.70431645929028,1600,0.0
226,-26.454723262526183,27.841904481787537,45200.0,38.014173578559166,1605,0.025
227,-26.45330665073614,27.843141320357674,45400.0,39.756874594935994,1604,-0.005
228,-26.451923910439312,27.84442611655014,45600.0,41.2006885749995,1609,0.025
229,-26.450570783336175,27.845749216663823,45800.0,42.07878289026763,1608,-0.005
230,-26.449235910472346,27.84709536589315,46000.0,44.98164214538008,1610,0.01
231,-26.447963711980496,27.84851536007886,46200.0,46.20600257224817,1609,-0.005
232,-26.44671892557972,27.849965427043973,46400.0,46.20631187531211,1610,0.005
233,-26.445474139178945,27.85141549400909,46600.0,47.45950151310359,1613,0.015
234,-26.44425810088668,27.852895536648408,46800.0,47.7606744313664,1614,0.005
235,-26.44304900318343,27.85438273368649,47000.0,48.498875571563474,1615,0.005
236,-26.44185716004783,27.855887191415032,47200.0,48.4991697109715,1616,0.005
237,-26.440665316912234,27.857391649143572,47400.0,48.499463834555,1623,0.035
238,-26.439473473776633,27.858896106872116,47600.0,48.086062768090414,1621,-0.01
239,-26.438271978646288,27.860390860796947,47800.0,47.70269218632234,1628,0.035
240,-26.437061532286705,27.861876615445077,48000.0,47.70299175780116,1627,-0.005
241,-26.435851085927126,27.863362370093206,48200.0,47.70329131316879,1621,-0.03
242,-26.434640639567547,27.86484812474134,48400.0,47.20183912348023,1620,-0.005
243,-26.43341892311152,27.866321581902948,48600.0,42.25770596504606,1613,-0.035
244,-26.432087808924106,27.867672191075894,48800.0,40.42914319225588,1612,-0.005
245,-26.430719017090304,27.86897444012023,49000.0,37.491194604871,1609,-0.015
246,-26.429292838634073,27.870196117621738,49200.0,34.95302450474219,1604,-0.025
247,-26.427818628380756,27.871346820625025,49400.0,34.953368539864755,1598,-0.03
248,-26.426344418127435,27.872497523628308,49600.0,34.58811436366989,1593,-0.025
249,-26.42486367978288,27.873637685781635,49800.0,34.57478613580133,1585,-0.04
250,-26.423382738011163,27.874777422426046,50000.0,34.87274773674295,1584,-0.005
251,-26.42190708741104,27.875925757364655,50200.0,34.83033842862875,1589,0.025
252,-26.420430669852994,27.877072862456224,50400.0,33.995873814492825,1595,0.03
253,-26.41893945877715,27.87819581352125,50600.0,33.96528654572478,1597,0.01
254,-26.417447701494943,27.87931786818202,50800.0,33.976412536560076,1603,0.03
255,-26.41595613957702,27.880440231605416,51000.0,34.62753762178045,1605,0.01
256,-26.414476102309514,27.881581429796167,51200.0,35.19288557416115,1606,0.005
257,-26.41300631806768,27.882738787594164,51400.0,35.94810470391877,1606,0.0
258,-26.411550252599987,27.88391771821189,51600.0,33.096323021895785,1610,0.02
259,-26.41004350816845,27.885014253229656,51800.0,34.16680815191967,1609,-0.005
260,-26.408555457923576,27.886141948711558,52000.0,34.65635080691095,1606,-0.015
261,-26.40707593264537,27.887283906228003,52200.0,34.36801355856937,1605,-0.005
262,-26.40559128632176,27.888417516152163,52400.0,34.36109550647893,1603,-0.01
263,-26.404106521332828,27.889550908354373,52600.0,32.17948742396368,1608,0.025
264,-26.402584812905864,27.89061992325806,52800.0,27.730018660455585,1607,-0.005
265,-26.40099328834298,27.89155397223151,53000.0,24.155476594043478,1607,0.0
266,-26.39935289510336,27.89237531361012,53200.0,20.01543217012886,1605,-0.01
267,-26.39766331954106,27.893062429257796,53400.0,15.843627883356476,1605,0.0
268,-26.395933518036603,27.89361047367578,53600.0,11.977207848607861,1603,-0.01
269,-26.394174537119003,27.89402705043962,53800.0,7.6788400022504675,1608,0.025
270,-26.392392514136056,27.894295276207103,54000.0,3.880816470727325,1617,0.045
271,-26.39059877985858,27.894431113738346,54200.0,359.87440504068917,1619,0.01
272,-26.388800387395683,27.894426713012237,54400.0,359.39880616902235,1624,0.025
273,-26.387001957581447,27.89440564691205,54600.0,359.92085270226613,1624,0.0
274,-26.38520334208719,27.89440287341229,54800.0,3.1894552468006623,1631,0.035
275,-26.383407933509073,27.89451455341021,55000.0,6.643708841309888,1633,0.01
276,-26.381621955604047,27.89474676246809,55200.0,10.052461850920565,1638,0.025
277,-26.379851024219665,27.895097188079433,55400.0,13.56779665861444,1650,0.06
278,-26.378103197784505,27.895568013455787,55600.0,16.29825269134176,1654,0.02
279,-26.376377050562382,27.896131364410856,55800.0,19.88113161310946,1659,0.025
280,-26.37468597033126,27.8968139479256,56000.0,23.168418314596977,1669,0.05
281,-26.37303257101766,27.89760371449117,56200.0,26.07140380845533,1672,0.015
282,-26.371417438824484,27.898485749243154,56400.0,30.271580956912373,1672,0.0
283,-26.369864737701942,27.899497295566256,56600.0,32.66904923784074,1669,-0.015
284,-26.36835063043572,27.900580921354827,56800.0,36.82839792682,1664,-0.025
285,-26.366911107254484,27.901784100355734,57000.0,39.552628208685405,1651,-0.065
286,-26.36552458765564,27.903062137351597,57200.0,42.717482752601995,1639,-0.06
287,-26.36420370371945,27.90442333331562,57400.0,46.363676051199604,1634,-0.025
288,-26.362962667656557,27.90587596360979,57600.0,49.43742103575471,1632,-0.01
289,-26.36179317903742,27.90740079507263,57800.0,49.67268418363955,1632,0.0
290,-26.360629173797015,27.908931136987682,58000.0,49.6172607996366,1635,0.015
291,-26.35946384088406,27.910460208550017,58200.0,49.0711273372595,1638,0.015
292,-26.358285617604693,27.911976649737078,58400.0,47.80954379321395,1630,-0.04
293,-26.357077649797365,27.913463897613717,58600.0,46.677370070196616,1631,0.005
294,-26.355843633409684,27.914924147198043,58800.0,45.47326124352486,1627,-0.02
295,-26.354582425513023,27.916355082763307,59000.0,44.373030112109916,1617,-0.05
296,-26.35329676872584,27.917758780025768,59200.0,43.18452417125076,1604,-0.065
297,-26.35198548603373,27.919132204664148,59400.0,42.12515335049528,1599,-0.025
298,-26.35065146063595,27.920478539364048,59600.0,40.91559456669796,1590,-0.045
299,-26.349292312156916,27.921793088339285,59800.0,39.832446547010704,1583,-0.035
300,-26.347911217696424,27.923078642762906,60000.0,39.30036387960956,1575,-0.04
301,-26.346519410995665,27.92434988168345,60200.0,37.242432458545636,1561,-0.07
302,-26.34508753896314,27.92556455964363,60400.0,36.538742930176795,1564,0.015
303,-26.343642433139202,27.926759485638083,60600.0,35.68373490629739,1560,-0.02
304,-26.34218163043211,27.927930103757006,60800.0,34.05252604397589,1558,-0.01
305,-26.34069142748754,27.92905392938435,61000.0,33.30663539936563,1556,-0.01
306,-26.33918830267914,27.93015595284776,61200.0,32.198994081191756,1554,-0.01
307,-26.33766636400495,27.931225336364275,61400.0,30.788934389237113,1551,-0.015
308,-26.336121219829398,27.932252648437753,61600.0,29.42921719323374,1543,-0.04
309,-26.334554692062426,27.933238728665486,61800.0,28.943235184351977,1548,0.025
310,-26.33298081995752,27.934209875879045,62000.0,27.51713468109358,1542,-0.03
311,-26.33138576338438,27.935137010784374,62200.0,26.40572393007534,1538,-0.02
312,-26.329774826358392,27.93602947372085,62400.0,25.468373428633583,1536,-0.01
313,-26.328150972556454,27.936892426293642,62600.0,24.164724234279333,1534,-0.01
314,-26.326510011737902,27.93771388930034,62800.0,22.87960656029253,1535,0.005
315,-26.324852912048996,27.93849409127058,63000.0,22.231157644561506,1538,0.015
316,-26.323188029293892,27.93925329721308,63200.0,20.232302735532528,1536,-0.01
317,-26.321500494392257,27.939947214223047,63400.0,19.861497303788724,1537,0.005
318,-26.31980886674303,27.94062896366613,63600.0,18.603211172267777,1535,-0.01
319,-26.31810422285528,27.941269097815784,63800.0,16.559724834973395,1537,0.01
320,-26.316380283815946,27.941840976451225,64000.0,16.168195596571934,1546,0.045
321,-26.31465277824847,27.94239972454278,64200.0,15.368533410477824,1549,0.015
322,-26.312918503267582,27.942931497476238,64400.0,15.125552394681847,1550,0.005
323,-26.31118217007257,27.943455068716577,64600.0,13.183927886089066,1553,0.015
324,-26.30943105192901,27.9439126730377,64800.0,11.75579747038762,1557,0.02
325,-26.30767024042925,27.944321445903416,65000.0,10.765936252499955,1560,0.015
326,-26.305903321014007,27.94469622719603,65200.0,9.681431317704266,1565,0.025
327,-26.304130396351756,27.945033623200207,65400.0,8.636924544794681,1574,0.045
328,-26.302352228939156,27.94533491079858,65600.0,7.452947771889399,1584,0.05
329,-26.300568780929968,27.94559515643082,65800.0,5.553885045518371,1587,0.015
330,-26.29877884189549,27.94578930195562,66000.0,4.397580640819228,1591,0.02
331,-26.296985518796284,27.945943134654883,66200.0,3.7006658636091743,1602,0.055
332,-26.295190699392055,27.94607262004053,66400.0,3.326933435925014,1605,0.015
333,-26.293395089665292,27.94618904696851,66600.0,2.7339861287380245,1607,0.01
334,-26.291598507025622,27.94628473893292,66800.0,2.353719543055547,1609,0.01
335,-26.289801381266987,27.946367128652515,67000.0,2.3627288881811523,1610,0.005
336,-26.288004267190768,27.94644983227372,67200.0,2.391668893036126,1612,0.01
337,-26.28620719074521,27.946533547014976,67400.0,2.714708616887947,1618,0.03
338,-26.284410642004783,27.946628555554113,67600.0,2.4108568855425005,1630,0.06
339,-26.282613602748324,27.946712938355834,67800.0,2.226672516290648,1640,0.05
340,-26.28081632639542,27.94679087680017,68000.0,1.614292248457275,1656,0.08
341,-26.279018413292025,27.9468473862236,68200.0,3.7587078745651183,1660,0.02
342,-26.27722457004342,27.94697881638902,68400.0,1.9884433462158313,1663,0.015
343,-26.27542706030436,27.947048414991546,68600.0,7.581901768875127,1659,-0.02
344,-26.27364599697131,27.94731280060574,68800.0,14.859482478708571,1656,-0.015
345,-26.271909036213955,27.947826743309655,69000.0,22.462208444301098,1657,0.005
346,-26.27024790862436,27.948592623643222,69200.0,29.97706166242739,1660,0.015
347,-26.26869244230379,27.949593168272155,69400.0,37.207895701320695,1666,0.03
348,-26.267261101616928,27.95080506295136,69600.0,45.1893891515482,1680,0.07
349,-26.265994614493415,27.952226731883233,69800.0,52.40963128311404,1689,0.045
350,-26.26489851971518,27.95381444255498,70000.0,57.72476284744266,1701,0.06
351,-26.263938230916004,27.955509942748144,70200.0,58.72022474556496,1700,-0.005
352,-26.263004626712974,27.957223548411175,70400.0,53.17730625989515,1702,0.01
353,-26.261927645258254,27.958827542398584,70600.0,45.80853069726419,1697,-0.025
354,-26.260674855801586,27.960264498294002,70800.0,37.90962473508728,1686,-0.055
355,-26.259257084144103,27.961495633458707,71000.0,30.118242807259662,1682,-0.02
356,-26.257703172751224,27.96250078142642,71200.0,22.544674715009023,1692,0.05
357,-26.256043854473877,27.96326885405256,71400.0,14.900865765131016,1704,0.06
358,-26.25430735326639,27.963784080137035,71600.0,7.846235525968723,1709,0.025
359,-26.252526602508475,27.964057699710562,71800.0,1.800072217534364,1711,0.01
360,-26.250729833389126,27.964120661112972,72000.0,356.10019658580404,1714,0.015
361,-26.248936191770984,27.963984330833355,72200.0,350.176835221484,1707,-0.035
362,-26.247165049749576,27.963642410208795,72400.0,345.56861454325525,1701,-0.03
363,-26.245423610438774,27.963142757715595,72600.0,344.13895405717784,1701,0.0
364,-26.243693472293668,27.96259469293833,72800.0,344.2528873674327,1700,-0.005
365,-26.241962377889532,27.96205047872862,73000.0,344.77660565892506,1692,-0.04
366,-26.240226849809883,27.961523922879213,73200.0,344.79532383800216,1688,-0.02
367,-26.238491184633336,27.960998012221243,73400.0,347.5872807811776,1689,0.005
368,-26.236734963413145,27.960567076219224,73600.0,352.8484556792254,1684,-0.025
369,-26.234951827806405,27.9603176523172,73800.0,0.10506082529656169,1690,0.03
370,-26.23315591914321,27.96032132352649,74000.0,6.540874991999829,1694,0.02
371,-26.231369081941825,27.960549720382023,74200.0,10.335243276386109,1704,0.05
372,-26.229600024017227,27.960909369896342,74400.0,11.14945610753449,1704,0.0
373,-26.227835640468324,27.961297021039822,74600.0,3.505360332776604,1697,-0.035
374,-26.226040949760574,27.961419573385953,74800.0,356.1802583973962,1697,0.0
375,-26.224249212086338,27.961286220379336,75000.0,348.24742652589737,1693,-0.02
376,-26.222488788189477,27.960877952415842,75200.0,346.01738020545895,1681,-0.06
377,-26.22074383350206,27.960393609055117,75400.0,345.00486501900144,1676,-0.025
378,-26.219006437334127,27.959874860436255,75600.0,344.98856237311935,1674,-0.01
379,-26.21726917273611,27.9593555682736,75800.0,344.9501177679059,1665,-0.045
380,-26.21553222312779,27.95883498525421,76000.0,344.61515334188914,1661,-0.02
381,-26.213798042705157,27.958303103052376,76200.0,345.11927705170234,1654,-0.035
382,-26.212059846530895,27.95778829070303,76400.0,345.6753454728354,1659,0.025
383,-26.21031721783136,27.957292303830258,76600.0,344.8901365051512,1675,0.08
384,-26.208580758533895,27.95676972560017,76800.0,344.52980914472136,1679,0.02
385,-26.206847300723062,27.956234999735692,77000.0,343.626114600729,1678,-0.005
386,-26.20512198185714,27.955669993520406,77200.0,340.0165900257126,1676,-0.01
387,-26.203432074878833,27.95498508568599,77400.0,337.3957760899514,1669,-0.035
388,-26.201771765177696,27.95421465709508,77600.0,335.7304492402828,1665,-0.02
389,-26.20013212789202,27.9533907298219,77800.0,335.2988465876139,1659,-0.03
390,-26.198498057917895,27.952553047741304,78000.0,335.19832364343927,1653,-0.03
391,-26.196865311338712,27.951712184738646,78200.0,335.1969895464757,1660,0.035
392,-26.195232582870307,27.950871291435153,78400.0,335.37286228293056,1658,-0.01
393,-26.193597584237114,27.95003601871016,78600.0,335.30674081087324,1660,0.01
394,-26.191963423443365,27.94919864106102,78800.0,335.8322447923125,1658,-0.01
395,-26.190322852639106,27.948378219552254,79000.0,335.5494600414621,1659,0.005
396,-26.18868557482763,27.947548613628342,79200.0,335.30459234525154,1659,0.0
397,-26.187051431023765,27.946711197267973,79400.0,335.7608064760025,1664,0.025
398,-26.185411549020166,27.945888415943685,79600.0,344.1641709209497,1671,0.035
399,-26.18368618946302,27.945343061050803,79800.0,356.18635086286014,1687,0.08
400,-26.181894858385284,27.94521,80000.0,2.7584687186777046,1688,0.005
401,-26.18009979302189,27.945306376180493,80200.0,358.52479849414976,1699,0.055
402,-26.17830613419725,27.945254904761644,80400.0,348.4560938349535,1717,0.09
403,-26.176546367192465,27.94485439499776,80600.0,342.5627412417313,1732,0.075
404,-26.17483060742671,27.944253904331337,80800.0,342.26475290664615,1739,0.035
405,-26.1731174468115,27.94364340688313,81000.0,342.1434779058924,1742,0.015
406,-26.17140544786869,27.943028878722092,81200.0,343.2425480546194,1742,0.0
407,-26.169683256489666,27.942451085496554,81400.0,336.66029641795876,1736,-0.03
408,-26.168035773546226,27.941659032564555,81600.0,323.4786222559866,1730,-0.03
409,-26.166593938250642,27.940469380720614,81800.0,311.50918546081533,1723,-0.035
410,-26.16540537018136,27.93897305527204,82000.0,306.6038776748505,1715,-0.04
411,-26.164332869171293,27.937364303756944,82200.0,306.62655877098155,1709,-0.03
412,-26.163259793399174,27.935756035295537,82400.0,306.70190280911623,1699,-0.05
413,-26.16218482302106,27.934149359139006,82600.0,306.8236391989916,1694,-0.025
414,-26.161106792733047,27.932545248493405,82800.0,306.9441730183989,1687,-0.035
415,-26.16002573269725,27.93094367807,83000.0,308.2551458207041,1680,-0.035
416,-26.158912164312323,27.929370234731888,83200.0,320.67555533558306,1673,-0.035
417,-26.157527857652358,27.92810681850605,83400.0,335.8665666327435,1668,-0.025
418,-26.155888416846224,27.92728851829089,83600.0,350.578910720453,1660,-0.04
419,-26.154121305279695,27.926961860682333,83800.0,4.0951827022467455,1655,-0.025
420,-26.152333553107063,27.92710445534123,84000.0,19.504526164811182,1645,-0.05
421,-26.15064380396291,27.92777122858042,84200.0,23.740543958972694,1642,-0.015
422,-26.14899736394485,27.92857791806718,84400.0,24.124543862889936,1632,-0.05
423,-26.147355837085737,27.92939685894701,84600.0,24.053439560633592,1622,-0.05
424,-26.14571337705677,27.930213529335838,84800.0,24.404339283854995,1615,-0.035
425,-26.144075436775218,27.931041378700556,85000.0,23.867825960905122,1606,-0.045
426,-26.142430711498267,27.931852044848508,85200.0,24.55809743880411,1603,-0.015
427,-26.14079538223766,27.932684453415323,85400.0,25.59308758809857,1606,0.015
428,-26.13917340000404,27.933549841461197,85600.0,26.656127797929173,1601,-0.025
429,-26.1375659573065,27.934448673428335,85800.0,30.50847856980397,1597,-0.02
430,-26.136016464611348,27.935465690259104,86000.0,28.88498764367,1599,0.01
431,-26.134442998915908,27.936432604881865,86200.0,30.65913964923982,1598,-0.005
432,-26.132895774230985,27.937454220597385,86400.0,30.526215157611375,1596,-0.01
433,-26.13134647896779,27.938471786992835,86600.0,30.566681382469483,1595,-0.005
434,-26.129797781610428,27.939490589791248,86800.0,30.56701402113407,1593,-0.01
435,-26.12824908425307,27.94050939258966,87000.0,30.5673466387218,1588,-0.025
436,-26.126700386895713,27.941528195388074,87200.0,32.32267680235458,1587,-0.005
437,-26.125180946978478,27.942598982755662,87400.0,38.37171871732437,1587,0.0
438,-26.12377237711709,27.94384116035267,87600.0,43.92830782703618,1580,-0.035
439,-26.122477235627883,27.945230660042828,87800.0,44.959977709393456,1568,-0.06
440,-26.121204520083495,27.94664616490607,88000.0,45.6997994421331,1560,-0.04
441,-26.119948341522186,27.948079815079577,88200.0,45.717694309101034,1554,-0.03
442,-26.11869257197995,27.949513878820174,88400.0,45.17023965648042,1542,-0.06
443,-26.117424517607947,27.950934542737755,88600.0,44.80102281207036,1531,-0.055
444,-26.11614827073135,27.952346060020627,88800.0,44.84985533871054,1542,0.055
445,-26.114873102423793,27.953758775084676,89000.0,44.933970036979815,1541,-0.005
446,-26.113599796979965,27.955173558911152,89200.0,40.468523566200815,1539,-0.01
447,-26.11223228108269,27.95647283675533,89400.0,34.63865163739382,1555,0.08
448,-26.11075357566997,27.95761050154041,89600.0,29.006998744963084,1550,-0.025
449,-26.109181009060947,27.95858152483526,89800.0,27.005880436277664,1550,0.0
450,-26.10757848919076,27.959491055166037,90000.0,27.297111913249864,1542,-0.04
451,-26.105980171316823,27.96040961496073,90200.0,27.822044634391546,1536,-0.03
452,-26.104389444867095,27.96134444946199,90400.0,27.243877378870934,1527,-0.045
453,-26.102790332756484,27.962261346486645,90600.0,27.350992090566024,1518,-0.045
454,-26.101192761176446,27.9631815593189,90800.0,28.114295642407512,1506,-0.06
455,-26.099606349880094,27.964125371079945,91000.0,27.653719186870433,1507,0.005
456,-26.09801339946953,27.965054809404368,91200.0,27.361634528635705,1510,0.015
457,-26.096416000532525,27.965975304046832,91400.0,21.89790762921473,1514,0.02
458,-26.094748102085944,27.966721817037666,91600.0,15.63645679362412,1507,-0.035
459,-26.09301683585075,27.967261373615365,91800.0,12.67347725095317,1510,0.015
460,-26.091262050384312,27.967700753093368,92000.0,12.865174697524651,1505,-0.025
461,-26.089508558756478,27.968146669880603,92200.0,12.840171529640543,1498,-0.035
