,Distance,Velocity,Predicted SoC,Acceleration,Power Output
234,46800.0,24.56913317000282,0.7536217287250191,-0.004155898759246381,2141.2430677047646
235,47000.0,24.535302926741977,0.7522698392490959,-0.0038655136406039433,2618.699567452108
236,47200.0,24.503793116961795,0.7512125664369568,-0.0035573552388224474,2214.1453077624474
237,47400.0,24.47475797761139,0.7498054878277082,-0.0033161359669330436,2690.8155284579475
238,47600.0,24.44765956078564,0.7485180801715816,-0.0032203780213791874,2526.092435840374
239,47800.0,24.42131447844046,0.7476432536763179,-0.0031212191427308325,1962.6296422303967
240,48000.0,24.395753044018196,0.7472386327505828,-0.00286812535550681,1321.957730589217
241,48200.0,24.372239727168893,0.7471277699194904,-0.002538278387538003,922.5838295989479
242,48400.0,24.35141046883275,0.7474884533645074,-0.0025791838802588173,282.37391760468563
243,48600.0,24.33022743400559,0.7479699518158233,-0.0027649684650513377,119.43933056287717
244,48800.0,24.307498764719195,0.7483976523027884,-0.003128438066501479,193.6807343634397
245,49000.0,24.28175824656237,0.7490270505209332,0.00696810344336671,-78.32752843812123
246,49200.0,24.339151977054296,0.7495977611841779,0.002026107356909522,0.023564529575057315
247,49400.0,24.35580093309697,0.750392094450227,0.011113073348344094,-303.76093508697255
248,49600.0,24.447057002883962,0.7511164045986204,0.008567810928355079,-211.62458834317775
249,49800.0,24.517149782782536,0.7514183294528911,-0.004615690646238332,364.0469530228167
250,50000.0,24.47949703205798,0.7510208120153751,-0.004575592454630692,1320.745581018558
251,50200.0,24.442113972686798,0.7502160461527781,-0.004397427689071865,1876.0082550092134
252,50400.0,24.40613158839724,0.7485943290486335,-0.004319737486756117,2987.6264377038638
253,50600.0,24.370732799604266,0.7467996082150428,-0.00414266633670119,3220.3486984045617
254,50800.0,24.336735739517763,0.7452411706561165,-0.00383894455238253,2896.7348125424196
255,51000.0,24.30518718186836,0.7440360422179154,-0.0035444599517285165,2415.4850914109907
256,51200.0,24.276020897937226,0.742715337102577,-0.003270853849940784,2570.7470465796923
257,51400.0,24.249073698775614,0.741806690307466,-0.003072849747213765,2011.8694483842128
258,51600.0,24.223729639984874,0.7411927604684151,-0.0028747830430173775,1612.884686249605
259,51800.0,24.199994376375656,0.7406972754000875,-0.0026232698878285114,1452.793736209387
260,52000.0,24.178314454909316,0.740320177753718,-0.0023944270553983744,1293.1378204954815
261,52200.0,24.158508053103567,0.7398857794714254,-0.0022153083750650585,1370.6313744750908
262,52400.0,24.140168275082544,0.7394527609189944,-0.0020722942692930845,1368.9953810321415
263,52600.0,24.122999428157545,0.738845520547849,-0.001982100892086745,1603.7617676425496
264,52800.0,24.106566140928983,0.7382986219455245,-0.0019293431818579571,1522.7045646644813
265,53000.0,24.09055935530403,0.7376360990748703,-0.001856385183129818,1678.3130154678358
266,53200.0,24.075147631933472,0.7373850600894184,-0.0017402309562807425,1125.6277143638715
267,53400.0,24.060690973283766,0.7367834809558346,-0.0016073935592704148,1596.7252803966878
268,53600.0,24.047329814528556,0.7356554762445858,-0.0014755919811501631,2303.3262164778125
269,53800.0,24.035057416781854,0.7342938444534304,-0.0013255070406950665,2616.5545909288694
270,54000.0,24.024027636259927,0.732639752367813,-0.0011546770181011423,3008.442295032595
